time,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp,azimuth,zenith,apparent_zenith,surface_azimuth,surface_tilt,PV_ac_W
2022-01-01 00:00:00-03:00,5.39,0.0,0.0,0.0,213.15,2.08,41.16,60026.0,209.4817458589268,130.03834632832468,130.03834632832468,,,0.0
2022-01-01 01:00:00-03:00,4.5,0.0,0.0,0.0,211.0,2.04,43.22,60026.0,191.98913823526323,135.04488353663703,135.04488353663703,,,0.0
2022-01-01 02:00:00-03:00,3.62,0.0,0.0,0.0,208.85,2.01,45.28,60020.0,172.34226436064682,135.58371263571513,135.58371263571513,,,0.0
2022-01-01 03:00:00-03:00,2.73,0.0,0.0,0.0,206.7,1.97,47.34,60009.0,154.11420178007336,131.50520918295595,131.50520918295595,,,0.0
2022-01-01 04:00:00-03:00,1.84,0.0,0.0,0.0,204.56,1.93,49.4,60026.0,139.61235865255748,123.8082021625633,123.8082021625633,,,0.0
2022-01-01 05:00:00-03:00,2.56,0.0,0.0,0.0,195.0,0.9,51.4,60026.0,128.81834657034983,113.74632916775116,113.74632916775116,,,0.0
2022-01-01 06:00:00-03:00,1.73,0.0,0.0,0.0,193.6,0.97,54.2,60026.0,120.80477190312462,102.23814356528752,102.23814356528752,,,0.0
2022-01-01 07:00:00-03:00,0.85,30.45,0.0,30.45,189.8,1.1,57.1,60038.0,114.70551677733404,89.84319647679895,89.5728730216141,179.99999378443403,4.093950175096931,19.077438160268034
2022-01-01 08:00:00-03:00,2.52,360.95,1271.42,73.18,189.0,0.9,48.3,60026.0,109.92001204947984,76.88970654779904,76.8487275061455,180.0,45.0,456.55672546190306
2022-01-01 09:00:00-03:00,6.93,633.15,1257.34,74.05,190.4,0.9,16.45,59997.0,106.07486678304969,63.57469124871096,63.55491055438471,180.0,29.104565585178648,552.5846961035345
2022-01-01 10:00:00-03:00,9.9,875.65,1234.42,82.85,194.8,0.69,9.35,59891.0,102.97592096824792,50.02247674870317,50.0106800083173,180.0,14.986652174366467,670.5104923400411
2022-01-01 11:00:00-03:00,12.31,1065.3,1211.51,89.3,198.8,0.55,6.95,59814.0,100.6350500333832,36.31787906839843,36.310596614211306,179.9999979086902,7.723328556595938,770.2940159767634
2022-01-01 12:00:00-03:00,14.42,1187.75,1184.09,94.1,202.6,1.03,5.65,59755.0,99.60741001652764,22.53032700005849,22.52621955757468,179.99999440143182,3.959708648184417,800.4553630066218
2022-01-01 13:00:00-03:00,16.13,1233.0,1150.33,96.2,205.8,2.07,5.1,59691.0,104.81809404038889,8.791866738601826,8.790345832327844,179.99999743867906,2.26476654664611,800.4553630066218
2022-01-01 14:00:00-03:00,17.21,1197.2,1108.33,94.35,209.4,3.24,5.75,59661.0,248.4792724123845,5.697154253715993,5.696179746238371,179.9999839363447,2.0955507353819707,800.4553630066218
2022-01-01 15:00:00-03:00,17.42,1085.8,1054.61,90.65,214.0,4.14,7.65,59644.0,260.2400449691912,19.327901474152952,19.324430724900168,180.0,3.4020286370739465,776.4385318287144
2022-01-01 16:00:00-03:00,17.05,906.0,980.98,84.5,220.4,4.69,9.65,59620.0,259.79468032683724,33.12433514174108,33.11787016283728,179.99999487735812,6.592902578282993,672.1971809669265
2022-01-01 17:00:00-03:00,16.02,676.65,879.38,75.4,225.8,5.1,12.5,59644.0,257.67258313472325,46.85651305968759,46.845953005740135,180.0,12.828516607950851,532.3354842032683
2022-01-01 18:00:00-03:00,14.42,414.35,712.53,63.1,227.0,5.1,14.9,59673.0,254.7406790742488,60.45375007628813,60.43637008914294,180.0,24.890379620638416,366.2312253099642
2022-01-01 19:00:00-03:00,12.42,152.05,408.03,38.55,224.6,4.55,17.15,59750.0,251.0827889129564,73.83721310791364,73.80386551867853,180.0,45.0,182.59857536735535
2022-01-01 20:00:00-03:00,10.3,2.7,0.0,2.7,219.4,3.66,20.2,59873.0,246.54558722531985,86.8943970836352,86.76359658710199,180.0,36.605028723453934,0.0
2022-01-01 21:00:00-03:00,8.52,0.0,0.0,0.0,215.8,2.55,24.8,59944.0,240.7999160965884,99.44959105212484,99.44959105212484,,,0.0
2022-01-01 22:00:00-03:00,7.36,0.0,0.0,0.0,214.0,2.48,28.75,60050.0,233.30285994438427,111.21274704123742,111.21274704123742,,,0.0
2022-01-01 23:00:00-03:00,6.26,0.0,0.0,0.0,212.4,2.07,32.55,60079.0,223.2448175961636,121.68982359423816,121.68982359423816,,,0.0
2022-01-02 00:00:00-03:00,4.79,0.0,0.0,0.0,210.8,1.72,38.0,60109.0,209.6577741426036,130.05421630718575,130.05421630718575,,,0.0
2022-01-02 01:00:00-03:00,3.66,0.0,0.0,0.0,205.2,1.52,42.2,60109.0,192.16400843895184,135.10146961028315,135.10146961028315,,,0.0
2022-01-02 02:00:00-03:00,3.3,0.0,0.0,0.0,201.0,1.31,42.95,60115.0,172.48054345074777,135.6793440323802,135.6793440323802,,,0.0
2022-01-02 03:00:00-03:00,3.11,0.0,0.0,0.0,203.4,1.17,43.15,60115.0,154.1958465920584,131.62689064767991,131.62689064767991,,,0.0
2022-01-02 04:00:00-03:00,3.42,0.0,0.0,0.0,203.0,0.97,43.15,60109.0,139.6456960184678,123.94167390912762,123.94167390912762,,,0.0
2022-01-02 05:00:00-03:00,2.69,0.0,0.0,0.0,196.4,0.97,45.15,60067.0,128.81955633775476,113.88279438872142,113.88279438872142,,,0.0
2022-01-02 06:00:00-03:00,2.01,0.0,0.0,0.0,196.4,1.03,47.4,60062.0,120.78520871332996,102.3734285770789,102.3734285770789,,,0.0
2022-01-02 07:00:00-03:00,1.58,0.0,0.0,0.0,201.4,1.1,48.6,60120.0,114.67081135670507,89.97550855020485,89.6942699035881,180.0,2.93208927841621,0.0
2022-01-02 08:00:00-03:00,2.89,321.9,973.31,103.65,202.2,0.76,43.4,60132.0,109.87159551886282,77.01827553801577,76.97690521894566,180.0,45.0,393.6816085126444
2022-01-02 09:00:00-03:00,7.11,582.0,1001.12,138.7,219.4,0.28,17.3,60109.0,106.01059091881548,63.6991173879931,63.67923048087987,180.0,29.142306355895037,511.88895607445295
2022-01-02 10:00:00-03:00,10.17,825.85,1053.91,150.6,229.0,1.38,14.85,60020.0,102.88881607803604,50.14239119107034,50.130544503578726,179.9999982924527,14.952763756812558,639.9880889335956
2022-01-02 11:00:00-03:00,12.32,1004.05,1022.59,181.4,233.2,1.86,18.2,59956.0,100.50753194235284,36.432627660702586,36.42531463161421,179.9999966933489,7.664549635509622,735.7694086753553
2022-01-02 12:00:00-03:00,14.31,1124.95,1014.49,188.65,245.8,1.66,16.25,59844.0,99.38467052666834,22.638093773636957,22.6339644201548,180.0,3.8895311333686804,800.3938136878835
2022-01-02 13:00:00-03:00,15.9,1076.35,813.15,272.95,256.4,1.17,12.75,59750.0,104.1386078575091,8.881754019569897,8.880217124677614,180.0,2.1856338635470833,771.1911078310382
2022-01-02 14:00:00-03:00,16.79,1036.7,760.59,279.7,265.8,1.17,10.4,59661.0,248.94231750325588,5.566944086970096,5.565992421819459,180.0,2.005399298655554,747.7847416924596
2022-01-02 15:00:00-03:00,17.46,1002.25,814.21,233.45,271.2,1.59,10.25,59602.0,260.49001209466746,19.217190674118054,19.213741472994784,180.0,3.2954501399533784,728.845139725726
2022-01-02 16:00:00-03:00,17.86,648.6,449.75,271.55,269.4,2.28,9.85,59591.0,259.9649892789512,33.022009248309026,33.0155694663625,179.99999608751764,6.4598913159445805,505.9540931728487
2022-01-02 17:00:00-03:00,16.44,429.7,285.9,233.9,269.8,3.17,12.9,59673.0,257.8104730225465,46.76140226650104,46.75087711350604,179.99999914622634,12.65103126499616,352.15621019116116
2022-01-02 18:00:00-03:00,14.28,331.0,375.34,145.5,284.0,4.21,19.6,59744.0,254.86419098833557,60.36621822636694,60.348899066077294,179.99999879258172,24.63997520974706,294.02509346878355
2022-01-02 19:00:00-03:00,12.44,123.15,207.04,65.3,263.4,4.14,25.55,59779.0,251.20165747867065,73.75839424927675,73.72520927911218,180.0,45.0,138.08229092473596
2022-01-02 20:00:00-03:00,10.5,3.3,0.0,3.3,250.8,3.17,30.75,59867.0,246.66675475092825,86.82621088354624,86.69713059182456,180.0,37.83932351375071,0.0
2022-01-02 21:00:00-03:00,8.86,0.0,0.0,0.0,244.0,2.55,35.6,59932.0,240.92955418374092,99.39503594599792,99.39503594599792,,,0.0
2022-01-02 22:00:00-03:00,8.0,0.0,0.0,0.0,240.6,2.07,38.9,60009.0,233.44698731768707,111.17642185229572,111.17642185229572,,,0.0
2022-01-02 23:00:00-03:00,7.18,0.0,0.0,0.0,241.2,1.52,41.8,60097.0,223.4080545544652,121.6785479553522,121.6785479553522,,,0.0
2022-01-03 00:00:00-03:00,6.25,0.0,0.0,0.0,245.8,1.17,45.8,60115.0,209.8376703622221,130.0768729464387,130.0768729464387,,,0.0
2022-01-03 01:00:00-03:00,5.77,0.0,0.0,0.0,240.0,1.03,47.3,60103.0,192.34007915020956,135.16538858904346,135.16538858904346,,,0.0
2022-01-03 02:00:00-03:00,5.52,0.0,0.0,0.0,226.4,0.97,47.35,60073.0,172.61637665582225,135.7821542752875,135.7821542752875,,,0.0
2022-01-03 03:00:00-03:00,4.61,0.0,0.0,0.0,227.2,1.03,50.45,60056.0,154.27206726459897,131.75482317306262,131.75482317306262,,,0.0
2022-01-03 04:00:00-03:00,4.12,0.0,0.0,0.0,252.2,1.03,53.05,60032.0,139.672189089041,124.08013189993024,124.08013189993024,,,0.0
2022-01-03 05:00:00-03:00,3.92,0.0,0.0,0.0,260.2,0.97,54.05,59997.0,128.81352627662255,114.02304183519024,114.02304183519024,,,0.0
2022-01-03 06:00:00-03:00,3.86,0.0,0.0,0.0,264.4,0.9,54.45,60003.0,120.75835536795222,102.51148334873936,102.51148334873936,,,0.0
2022-01-03 07:00:00-03:00,3.88,0.0,0.0,0.0,264.4,0.83,55.2,60038.0,114.6287393176695,90.10976172976666,89.81691982420992,179.99998867341264,1.7577622882862645,0.0
2022-01-03 08:00:00-03:00,4.45,183.45,199.91,139.05,268.8,0.83,56.15,60067.0,109.81552135048116,77.14809914217136,77.10632668830556,180.0,45.0,194.92015741827882
2022-01-03 09:00:00-03:00,7.13,412.7,462.22,208.9,277.6,0.83,30.25,60026.0,105.93799652274066,63.82421336893727,63.80421876447128,180.0,29.168438956601456,362.15006978578936
2022-01-03 10:00:00-03:00,9.88,699.7,664.93,274.7,274.6,0.69,25.3,59950.0,102.79211287304668,50.262459267936826,50.25056232250069,180.0,14.907897379872628,553.6182254233428
2022-01-03 11:00:00-03:00,12.3,981.4,1036.98,148.35,258.2,0.34,24.2,59879.0,100.36794099308496,36.547053671173344,36.53971006419007,180.0,7.596314205474138,720.7631757083946
2022-01-03 12:00:00-03:00,14.42,1084.4,971.11,188.8,263.0,1.03,17.2,59755.0,99.14444778533152,22.74507164220228,22.740920504527764,180.0,3.8109998661105915,777.1191626524521
2022-01-03 13:00:00-03:00,15.6,1039.3,781.35,267.5,265.4,1.72,15.35,59697.0,103.42637611831329,8.970455224769921,8.968902544705784,179.99999226875082,2.098779795858426,749.4648857584496
2022-01-03 14:00:00-03:00,16.46,910.15,674.6,238.6,276.2,2.62,14.3,59667.0,249.50654331266048,5.435786287652107,5.434857621152872,179.99999084429766,1.9077679154989766,670.8792464184381
2022-01-03 15:00:00-03:00,16.5,851.6,575.18,308.15,270.4,3.72,14.35,59655.0,260.7658384012466,19.107744193211445,19.10431626600256,180.0,3.1812927407603038,636.823588503437
2022-01-03 16:00:00-03:00,15.89,751.6,614.17,236.15,279.2,4.48,15.2,59679.0,260.14991540008464,32.921534592273275,32.91511949530316,180.0,6.318888439509914,575.3845982379873
2022-01-03 17:00:00-03:00,14.69,623.05,688.57,150.7,273.6,4.97,17.55,59732.0,257.95882359753125,46.66861413650376,46.65812291559434,179.99999914622634,12.464926077015177,496.9830469619544
2022-01-03 18:00:00-03:00,13.13,393.85,591.1,101.0,264.8,4.76,20.0,59755.0,254.99611782528692,60.28147354559067,60.26421297365968,180.0,24.380739178727953,349.1674337543935
2022-01-03 19:00:00-03:00,11.48,144.0,332.85,50.6,247.0,4.28,21.45,59797.0,251.32780328711684,73.68285610893498,73.64982565492548,180.0,45.0,170.21554570778636
2022-01-03 20:00:00-03:00,9.72,3.2,0.0,3.2,242.6,3.38,23.7,59879.0,246.79452733889053,86.76185277323692,86.6343597769638,180.0,39.07914228650311,0.0
2022-01-03 21:00:00-03:00,8.06,0.0,0.0,0.0,231.8,2.34,28.3,59967.0,241.0653624160036,99.34493309592553,99.34493309592553,,,0.0
2022-01-03 22:00:00-03:00,7.09,0.0,0.0,0.0,239.8,2.07,31.75,60062.0,233.5968932973689,111.14526819540136,111.14526819540136,,,0.0
2022-01-03 23:00:00-03:00,6.5,0.0,0.0,0.0,249.0,2.0,33.85,60115.0,223.576438361996,121.6732517841042,121.6732517841042,,,0.0
2022-01-04 00:00:00-03:00,5.69,0.0,0.0,0.0,240.2,1.59,36.45,60138.0,210.0213500942964,130.10631481779205,130.10631481779205,,,0.0
2022-01-04 01:00:00-03:00,4.12,0.0,0.0,0.0,215.4,1.59,41.75,60132.0,192.5172687723688,135.2366176233336,135.2366176233336,,,0.0
2022-01-04 02:00:00-03:00,2.9,0.0,0.0,0.0,207.2,1.52,46.0,60115.0,172.74966572348603,135.89209839846563,135.89209839846563,,,0.0
2022-01-04 03:00:00-03:00,2.07,0.0,0.0,0.0,200.4,1.45,48.95,60085.0,154.34275512153204,131.8889353412429,131.8889353412429,,,0.0
2022-01-04 04:00:00-03:00,1.28,0.0,0.0,0.0,195.6,1.38,54.6,60079.0,139.69174861239117,124.223481806737,124.223481806737,,,0.0
2022-01-04 05:00:00-03:00,0.75,0.0,0.0,0.0,194.2,1.38,56.8,60079.0,128.80019928995614,114.166963946716,114.166963946716,,,0.0
2022-01-04 06:00:00-03:00,0.38,0.0,0.0,0.0,192.6,1.31,58.3,60103.0,120.72418479674764,102.6521956648762,102.6521956648762,,,0.0
2022-01-04 07:00:00-03:00,0.04,0.0,0.0,0.0,191.8,1.31,60.05,60144.0,114.57929897859378,90.24584495188874,89.9407189476901,180.0,0.5700922087497903,0.0
2022-01-04 08:00:00-03:00,1.15,346.15,1271.43,66.5,193.0,1.17,56.75,60191.0,109.7518112038524,77.27907147982593,77.23688597158544,180.0,45.0,447.4890528355974
2022-01-04 09:00:00-03:00,5.67,615.95,1235.01,73.75,197.6,1.38,28.6,60168.0,105.85713109529104,63.949882013382805,63.92977828422045,180.0,29.18274052538088,539.5585992358073
2022-01-04 10:00:00-03:00,8.71,858.45,1217.02,82.45,204.2,1.31,17.05,60062.0,102.6858950270962,50.382596916103466,50.37064943411763,180.0,14.851938192153192,658.9233110708957
2022-01-04 11:00:00-03:00,11.36,1048.85,1195.95,89.45,209.4,1.31,11.7,59967.0,100.21642644345776,36.661094142099934,36.65371997124976,180.0,7.518583809333575,760.2061318370496
2022-01-04 12:00:00-03:00,13.61,1173.35,1172.14,93.15,213.4,1.59,8.65,59856.0,98.88705603722669,22.85123994203059,22.84706715170185,179.99999280597538,3.724118498715341,800.4553630066218
2022-01-04 13:00:00-03:00,15.5,1221.4,1140.29,95.3,215.6,2.28,7.1,59797.0,102.68236761941056,9.058101046891451,9.05653276204822,179.99998579037458,2.0042340716858402,800.4553630066218
2022-01-04 14:00:00-03:00,16.8,1189.65,1099.94,94.45,218.0,3.1,7.25,59702.0,250.1796452723157,5.304050772609969,5.303145196295574,180.0,1.8027062624123493,800.4553630066218
2022-01-04 15:00:00-03:00,17.38,1082.65,1049.01,90.9,222.4,3.86,9.0,59667.0,261.067779392016,18.999775851438542,18.99636888362255,179.9999895086538,3.0596249484766895,774.4410232339425
2022-01-04 16:00:00-03:00,16.96,866.75,873.71,132.7,226.4,4.41,11.15,59655.0,260.34945856165785,32.82307362187733,32.816682661525746,180.0,6.169982106208007,647.7171815407169
2022-01-04 17:00:00-03:00,15.99,670.25,846.49,88.65,238.4,4.76,14.15,59685.0,258.1175873658742,46.57828438276447,46.56782608506288,180.0,12.270304926294555,527.3266445754617
2022-01-04 18:00:00-03:00,14.48,418.1,713.54,63.75,232.6,4.76,17.15,59720.0,255.13639627246923,60.19963239055176,60.18242812026304,179.99999879258172,24.112756226912815,367.34105578385265
2022-01-04 19:00:00-03:00,12.52,155.7,413.85,39.1,227.2,4.21,20.55,59785.0,251.46115444372128,73.61069799394619,73.57781393815425,180.0,45.0,184.33688082446693
2022-01-04 20:00:00-03:00,10.32,2.8,0.0,2.8,220.2,3.38,25.55,59879.0,246.92882613621128,86.70140500801064,86.57537166579682,180.0,40.324555550109714,0.0
2022-01-04 21:00:00-03:00,8.35,0.0,0.0,0.0,214.8,2.41,33.7,59967.0,241.2072553868025,99.29934625972317,99.29934625972317,,,0.0
2022-01-04 22:00:00-03:00,7.01,0.0,0.0,0.0,211.2,2.34,40.75,60062.0,233.75248732333057,111.1193289272862,111.1193289272862,,,0.0
2022-01-04 23:00:00-03:00,5.75,0.0,0.0,0.0,206.8,2.0,47.65,60138.0,223.7498778081847,121.67395460529428,121.67395460529428,,,0.0
2022-01-05 00:00:00-03:00,4.26,0.0,0.0,0.0,203.8,1.86,55.4,60168.0,210.2087282688718,130.14253763035862,130.14253763035862,,,0.0
2022-01-05 01:00:00-03:00,2.79,0.0,0.0,0.0,200.2,1.59,63.15,60168.0,192.69549446101885,135.31513084273638,135.31513084273638,,,0.0
2022-01-05 02:00:00-03:00,2.02,0.0,0.0,0.0,196.0,1.45,66.85,60156.0,172.8803096121892,136.00912794434245,136.00912794434245,,,0.0
2022-01-05 03:00:00-03:00,1.5,0.0,0.0,0.0,192.4,1.38,69.05,60138.0,154.40779887311328,132.02915160491477,132.02915160491477,,,0.0
2022-01-05 04:00:00-03:00,1.43,0.0,0.0,0.0,190.0,1.31,70.6,60144.0,139.70428478351135,124.37162508388693,124.37162508388693,,,0.0
2022-01-05 05:00:00-03:00,1.56,0.0,0.0,0.0,189.4,0.97,69.4,60126.0,128.77951965952053,114.31444949004609,114.31444949004609,,,0.0
2022-01-05 06:00:00-03:00,0.77,0.0,0.0,0.0,189.8,0.9,72.8,60150.0,120.6826724699876,102.79545048756754,102.79545048756754,,,0.0
2022-01-05 07:00:00-03:00,0.19,0.0,0.0,0.0,189.2,0.97,74.15,60209.0,114.5224918068526,90.38364527532032,90.06558520241627,,,0.0
2022-01-05 08:00:00-03:00,1.84,346.25,1271.41,69.37,188.8,0.76,61.95,60221.0,109.680490194448,77.4110857514178,77.3684762147403,180.0,45.0,445.94014097688427
2022-01-05 09:00:00-03:00,6.57,618.15,1248.64,72.35,193.6,0.62,19.7,60203.0,105.76804572444864,64.07602621223526,64.05581199043593,180.0,29.184978856527938,541.1832312375192
2022-01-05 10:00:00-03:00,9.84,859.95,1221.73,82.85,201.0,0.97,8.4,60103.0,102.5702497046239,50.502721226942825,50.49072296220979,180.0,14.784771688345895,659.6867774245106
2022-01-05 11:00:00-03:00,12.43,1051.85,1200.83,89.9,204.4,1.72,5.9,59997.0,100.05314020039236,36.774688608306406,36.767283904169176,179.99999758516347,7.431323462767271,761.8030615980628
2022-01-05 12:00:00-03:00,14.63,1178.0,1176.86,94.25,206.4,2.48,5.0,59903.0,98.61280755090854,22.9565824218749,22.95238811428952,179.99999167844385,3.6288947300178327,800.4553630066218
2022-01-05 13:00:00-03:00,16.42,1226.25,1144.85,95.9,207.8,3.1,5.5,59832.0,101.90752445001068,9.14482908616398,9.14324535260802,180.0,1.9020303145950659,800.4553630066218
2022-01-05 14:00:00-03:00,17.53,1191.9,1101.97,94.45,214.4,3.52,6.85,59773.0,250.97001500407757,5.172167887079127,5.171285417222023,180.0,1.690267529847063,800.4553630066218
2022-01-05 15:00:00-03:00,17.93,1080.1,1045.99,90.6,224.0,3.79,8.7,59750.0,261.39606373866934,18.89351012217358,18.89012375704108,180.0,2.9305182295855348,772.8937565402887
2022-01-05 16:00:00-03:00,17.58,884.1,897.37,129.4,229.2,3.86,10.6,59732.0,260.56360424617253,32.72679345866382,32.72042604929955,180.0,6.013262534703807,658.4871986535137
2022-01-05 17:00:00-03:00,16.72,654.1,807.19,98.65,241.8,4.55,13.9,59750.0,258.28670768850986,46.49055103642296,46.48012461249671,180.0,12.067272121521233,515.9911205808421
2022-01-05 18:00:00-03:00,15.11,411.25,688.92,68.35,243.6,4.69,17.9,59797.0,255.28495648348817,60.12081205343533,60.10366174925316,179.99999914622634,23.836108693768548,361.3912113483882
2022-01-05 19:00:00-03:00,13.09,155.5,411.91,39.0,235.0,4.41,21.15,59844.0,251.60163408086012,73.54201915322977,73.50927335722534,180.0,45.0,183.25543342441955
2022-01-05 20:00:00-03:00,10.64,2.85,0.0,2.85,228.2,3.66,24.9,59938.0,247.0695684143048,86.64494899439674,86.52025236563712,180.0,41.57553357530314,0.0
2022-01-05 21:00:00-03:00,8.61,0.0,0.0,0.0,221.2,2.76,30.5,60056.0,241.35514472870724,99.2583376855894,99.2583376855894,,,0.0
2022-01-05 22:00:00-03:00,7.4,0.0,0.0,0.0,217.6,2.34,34.95,60132.0,233.9136767544733,111.09864485717502,111.09864485717502,,,0.0
2022-01-05 23:00:00-03:00,6.39,0.0,0.0,0.0,214.0,1.86,38.55,60232.0,223.92828044359996,121.6806735152695,121.6806735152695,,,0.0
2022-01-06 00:00:00-03:00,4.97,0.0,0.0,0.0,211.8,1.72,43.85,60262.0,210.399719044122,130.18553444895818,130.18553444895818,,,0.0
2022-01-06 01:00:00-03:00,3.79,0.0,0.0,0.0,210.0,1.59,48.1,60256.0,192.8746718708964,135.40089953706223,135.40089953706223,,,0.0
2022-01-06 02:00:00-03:00,3.19,0.0,0.0,0.0,208.4,1.52,49.55,60256.0,173.00820411586915,136.1331910678204,136.1331910678204,,,0.0
2022-01-06 03:00:00-03:00,3.97,0.0,0.0,0.0,207.8,0.97,45.9,60256.0,154.46708427021463,132.175392305216,132.175392305216,,,0.0
2022-01-06 04:00:00-03:00,3.42,0.0,0.0,0.0,209.8,0.97,51.45,60232.0,139.7097070076686,124.52445893505262,124.52445893505262,,,0.0
2022-01-06 05:00:00-03:00,2.34,0.0,0.0,0.0,208.6,1.1,55.65,60209.0,128.75143286964516,114.46538349941837,114.46538349941837,,,0.0
2022-01-06 06:00:00-03:00,1.59,0.0,0.0,0.0,206.6,1.17,58.35,60179.0,120.63379623492034,102.94112988185869,102.94112988185869,,,0.0
2022-01-06 07:00:00-03:00,1.53,0.0,0.0,0.0,206.0,1.1,57.6,60226.0,114.4583222351876,90.52304777949456,90.19146740784232,,,0.0
2022-01-06 08:00:00-03:00,3.34,339.1,1271.38,65.02,207.6,0.76,48.25,60250.0,109.60158667720168,77.54403410896099,77.50098952474619,180.0,45.0,442.0566085293514
2022-01-06 09:00:00-03:00,7.5,606.8,1230.83,71.15,213.0,0.34,20.75,60238.0,105.67079482054396,64.20254875744502,64.18222273691137,180.0,29.17491178155035,532.357464016514
2022-01-06 10:00:00-03:00,10.28,844.9,1203.77,81.1,221.2,0.55,14.05,60173.0,102.445267228384,50.622750229597536,50.61070096859763,179.9999979086902,14.7062836547357,649.648942780086
2022-01-06 11:00:00-03:00,12.47,1035.1,1183.47,88.4,226.2,0.9,13.05,60079.0,99.878236406729,36.8877788007322,36.880343610041706,180.0,7.334501638032185,751.7294175290856
2022-01-06 12:00:00-03:00,14.44,1161.95,1163.23,91.55,230.6,1.24,12.25,60003.0,98.32201232805944,23.061086788164918,23.05687110179328,180.0,3.525340248610935,800.4553630066218
2022-01-06 13:00:00-03:00,16.12,1212.7,1133.72,93.6,234.8,1.59,11.75,59909.0,101.10276801125406,9.230783020455988,9.229183968799603,179.9999899704306,1.7922059553612648,800.4553630066218
2022-01-06 14:00:00-03:00,17.56,1183.35,1095.03,92.6,239.0,2.41,11.25,59832.0,251.8867409693494,5.040635875758042,5.039776441606463,180.0,1.5705083153607597,800.4553630066218
2022-01-06 15:00:00-03:00,18.47,1080.35,1047.32,89.0,242.4,3.38,11.3,59779.0,261.7508896414964,18.78918221382368,18.785816050581744,179.9999922217519,2.7940468995652137,772.9481170127609
2022-01-06 16:00:00-03:00,17.88,869.5,873.66,134.0,245.8,3.93,13.45,59773.0,260.7923228493199,32.63286594215706,32.62652145995899,179.99999599544662,5.848821925090036,649.1431352195615
2022-01-06 17:00:00-03:00,16.82,637.95,783.36,98.1,253.0,4.48,17.1,59797.0,258.4661185894348,46.40555453865801,46.395158897909695,179.99999716835316,11.85593242248797,504.98701314597673
2022-01-06 18:00:00-03:00,15.17,414.0,693.93,67.85,257.2,4.48,21.35,59850.0,255.4417220322941,60.04513089381095,60.028032170584936,179.99999852122068,23.55087681431767,362.88153556685234
2022-01-06 19:00:00-03:00,13.37,142.45,307.19,55.25,246.4,4.21,24.3,59885.0,251.74916035834585,73.47691895171212,73.4443032503844,180.0,45.0,160.38824481974973
2022-01-06 20:00:00-03:00,11.11,3.55,0.0,3.55,239.2,3.52,28.15,59962.0,247.21666757713135,86.59256549685485,86.46908680154678,179.99999914622634,42.83191813399304,0.0
2022-01-06 21:00:00-03:00,9.27,0.0,0.0,0.0,237.2,2.69,33.05,60079.0,241.5089391009339,99.221968348137,99.221968348137,,,0.0
2022-01-06 22:00:00-03:00,8.31,0.0,0.0,0.0,236.2,2.21,36.75,60179.0,234.0803668028314,111.08325500630882,111.08325500630882,,,0.0
2022-01-06 23:00:00-03:00,7.46,0.0,0.0,0.0,236.4,1.66,39.55,60232.0,224.11155243163495,121.6934234374892,121.6934234374892,,,0.0
2022-01-07 00:00:00-03:00,6.41,0.0,0.0,0.0,238.8,1.38,43.0,60274.0,210.59423553577025,130.23529592050195,130.23529592050195,,,0.0
2022-01-07 01:00:00-03:00,6.0,0.0,0.0,0.0,230.4,0.97,43.65,60268.0,193.0547147362277,135.493892312367,135.493892312367,,,0.0
2022-01-07 02:00:00-03:00,6.01,0.0,0.0,0.0,231.4,0.55,42.65,60250.0,173.1332413543464,136.26423257705002,136.26423257705002,,,0.0
2022-01-07 03:00:00-03:00,5.34,0.0,0.0,0.0,234.4,0.69,44.95,60191.0,154.52049367086795,132.3275735996709,132.3275735996709,,,0.0
2022-01-07 04:00:00-03:00,5.19,0.0,0.0,0.0,245.8,0.76,46.45,60150.0,139.7079236235346,124.68187617877076,124.68187617877076,,,0.0
2022-01-07 05:00:00-03:00,4.8,0.0,0.0,0.0,242.6,0.76,47.9,60126.0,128.7158854264003,114.61964712121616,114.61964712121616,,,0.0
2022-01-07 06:00:00-03:00,4.43,0.0,0.0,0.0,244.2,0.76,49.15,60115.0,120.57753615983802,103.08911284311948,103.08911284311948,,,0.0
2022-01-07 07:00:00-03:00,3.98,0.0,0.0,0.0,231.4,0.69,50.5,60132.0,114.38679749986365,90.66393537600908,90.31835664724606,,,0.0
2022-01-07 08:00:00-03:00,5.18,286.05,818.1,111.5,232.6,0.48,44.3,60162.0,109.5151320589901,77.67780743903137,77.63431675476168,180.0,45.0,344.4307091844664
2022-01-07 09:00:00-03:00,7.92,537.0,878.22,156.5,245.2,0.76,29.45,60156.0,105.56543589164824,64.32935209355176,64.30891303280902,180.0,29.15228652626739,474.19486324571665
2022-01-07 10:00:00-03:00,10.01,762.35,860.73,217.55,250.4,1.1,33.8,60103.0,102.3110408029234,50.74260259633151,50.730502158624034,180.0,14.616360155688902,597.0881806222662
2022-01-07 11:00:00-03:00,12.22,945.65,859.85,258.8,259.2,1.1,29.55,60050.0,99.69187111152335,37.00030827572523,36.99284266106439,179.99999618180817,7.228090290977687,700.4177934192757
2022-01-07 12:00:00-03:00,14.28,1024.5,778.56,308.6,266.4,1.17,23.6,59979.0,98.014977951223,23.16474420400324,23.160507279698265,180.0,3.4134707223315983,742.8345228404322
